Sales,Profit,Shipping Cost,Category,Ship Mode,City-States,Order Priority
113.04,23.64,9.01,5,4,917,1
113.04,23.64,2.09,5,1,1536,2
282.6,59.1,1.55,5,3,1389,2
199.08,55.68,7.36,5,3,178,2
49.77,13.92,6.64,5,3,1282,1
49.77,13.92,5.71,5,2,1322,2
298.62,83.52,18.65,5,4,1825,1
99.54,27.84,5.37,5,4,1566,1
49.77,13.92,7.13,5,3,528,1
298.62,83.52,37.65,5,4,162,2
199.08,55.68,38.62,5,2,5,2
39.816,-31.884,7.19,5,4,3168,2
29.862,-41.838,5.13,5,2,3277,2
199.08,55.68,15.17,5,4,1697,1
26.88,11.28,2.25,5,4,79,1
6.72,2.82,0.36,5,4,1445,1
6.72,2.82,0.38,5,4,2817,1
16.128,-15.072,0.51,5,3,2347,2
13.44,5.64,1.11,5,4,1765,1
3.438,-5.052,0.29,5,3,1822,3
22.92,5.94,3.62,5,4,1042,4
3.438,-5.052,0.39,5,3,2622,2
11.46,2.97,1.62,5,4,1379,2
3.438,-5.052,0.2,5,2,787,1
27.504,-23.436,1.34,5,4,458,1
11.46,2.97,1.18,5,1,5,2
18.336,-15.624,5.79,5,3,1830,2
11.46,2.97,1.47,5,2,937,2
60.6,27.84,3.23,5,3,1485,2
30.3,13.92,2.57,5,4,2183,1
9.09,-7.29,0.82,5,4,2114,1
30.3,13.92,5.42,5,3,3435,2
121.2,55.68,2.96,5,4,2094,1
30.3,13.92,2.02,5,2,726,1
5.34,2.16,0.96,5,4,726,4
4.272,-2.088,0.24,5,4,458,1
5.34,2.16,0.49,5,4,1902,1
3.204,-3.156,0.44,5,4,2347,2
108.0,34.56,10.72,5,4,1467,2
13.5,4.32,0.73,5,2,2959,1
13.5,4.32,0.98,5,4,223,1
27.0,8.64,2.13,5,4,911,2
5.7,2.37,0.25,5,4,1337,1
22.8,9.48,0.55,5,4,1400,2
5.7,2.37,0.92,5,3,566,2
22.8,9.48,3.36,5,2,460,2
5.7,2.37,0.88,5,1,3360,3
5.7,2.37,0.43,5,4,500,1
3.42,-3.24,0.76,5,2,864,3
9.12,-4.2,0.44,5,4,1776,1
8.748,-11.982,1.0,5,2,3349,1
139.968,-108.792,7.77,5,4,1088,1
46.656,-36.264,8.26,5,1,458,3
174.96,50.58,8.1,5,4,1566,1
11.664,-9.066,1.25,5,4,1776,2
58.32,16.86,3.46,5,3,409,2
15.768,-12.672,1.22,5,1,3060,1
8.76,4.02,0.72,5,4,504,1
8.76,4.02,0.17,5,4,2944,1
17.52,8.04,0.88,5,4,2944,1
35.04,16.08,0.74,5,4,438,1
113.52,23.76,13.46,5,4,2952,2
11.352,-11.088,0.56,5,4,458,1
28.38,5.94,0.71,5,4,2074,1
14.19,2.97,1.62,5,4,1264,2
5.676,-5.544,0.47,5,4,458,1
14.19,2.97,1.17,5,2,2291,1
14.19,2.97,2.48,5,3,850,2
11.352,-11.088,0.68,5,4,458,1
14.19,2.97,1.55,5,1,535,2
14.19,2.97,2.69,5,3,353,2
56.76,11.88,8.56,5,4,1534,2
6.84,1.41,0.52,5,4,3747,1
2.052,-3.378,0.2,5,2,3401,1
2.052,-3.378,0.17,5,4,2775,1
6.84,1.41,0.42,5,4,744,1
27.36,5.64,3.79,5,2,253,3
2.052,-3.378,0.18,5,4,2618,1
6.84,1.41,0.73,5,3,2583,2
15.33,0.75,1.05,5,4,2637,1
12.264,-16.896,1.43,5,2,3298,1
15.33,0.75,2.3,5,2,3008,2
15.33,0.75,0.92,5,4,2619,1
15.33,0.75,2.19,5,2,658,1
8.712,-10.248,0.47,5,4,864,1
2.178,-2.562,0.54,5,2,787,2
7.26,2.52,0.52,5,4,1054,1
14.52,5.04,3.28,5,3,2189,2
43.56,15.12,2.35,5,4,59,1
29.04,10.08,2.15,5,4,3628,1
7.26,2.52,1.18,5,3,500,2
29.04,10.08,4.56,5,4,462,4
7.26,2.52,1.99,5,3,3643,3
102.54,35.88,9.61,5,4,500,1
51.27,17.94,0.75,5,4,19,1
51.27,17.94,3.24,5,4,1545,1
102.54,35.88,6.79,5,4,2286,1
102.54,35.88,7.69,5,4,176,1
46.08,-17.28,3.12,5,4,2768,1
28.8,12.96,3.06,5,4,674,2
57.6,25.92,3.54,5,3,176,1
34.56,-28.8,5.79,5,4,2737,2
11.52,-4.32,0.4,5,4,3190,1
28.8,12.96,2.42,5,1,1520,1
28.8,12.96,3.1,5,4,1989,1
115.2,51.84,12.05,5,4,213,2
40.104,-39.156,7.66,5,3,458,2
100.26,21.0,16.45,5,3,1410,2
20.052,-19.578,0.72,5,4,3013,1
100.26,21.0,8.28,5,4,2169,1
200.52,42.0,12.93,5,4,516,1
200.52,42.0,30.88,5,4,79,2
300.78,63.0,27.14,5,4,1566,1
90.234,-147.546,8.11,5,4,1069,1
13.83,5.1,0.85,5,4,872,1
33.192,-19.188,3.57,5,1,458,3
22.128,-12.792,2.03,5,2,210,2
5.532,-3.198,0.36,5,4,1996,1
13.83,5.1,1.04,5,4,997,1
4.149,-4.581,1.3,5,3,1081,2
13.83,5.1,0.98,5,4,564,1
22.128,-12.792,1.95,5,4,2084,1
11.064,-6.396,0.45,5,4,1149,1
558.42,0.0,60.8,9,3,1846,1
52.89,19.02,2.17,9,2,315,2
1076.58,484.44,147.02,9,4,895,2
21.384,-14.976,2.37,9,4,2804,2
270.96,10.8,19.87,9,4,176,1
160.929,-284.331,21.65,9,2,2401,2
276.6,30.42,71.02,9,3,885,2
553.2,60.84,23.5,9,4,937,1
276.6,30.42,44.06,9,4,1327,2
494.22,113.67,30.45,9,4,2213,1
992.16,248.04,102.79,9,4,1264,1
39.36,7.86,5.04,9,1,1508,1
38.04,17.49,2.37,9,4,86,2
66.99,24.78,19.92,9,3,86,2
51.6,10.83,3.65,9,4,987,1
77.22,33.96,4.67,9,2,1428,1
38.61,16.98,5.54,9,4,305,2
61.776,-24.744,5.18,9,4,458,1
111.384,-91.896,36.82,9,3,458,2
36.75,15.06,2.88,9,4,2817,1
66.42,0.66,5.85,9,4,674,2
132.84,1.32,11.16,9,4,1322,1
26.568,-39.192,2.29,9,4,458,1
27.96,4.17,2.18,12,4,2221,1
111.84,16.68,7.57,12,4,2575,1
30.69,14.1,1.91,12,4,664,1
24.552,-8.628,2.84,12,4,2135,4
30.69,14.1,8.6,12,3,130,2
12.276,-4.314,1.35,12,4,2352,2
30.69,14.1,2.74,12,4,535,2
184.14,84.6,16.45,12,4,2066,2
122.76,56.4,10.09,12,2,462,1
70.368,-24.672,7.08,12,2,458,1
131.94,60.66,13.21,12,4,528,1
131.94,60.66,18.09,12,2,1838,2
21.99,10.11,1.07,12,4,1096,1
16.056,-21.984,2.71,12,3,3022,2
184.32,73.62,32.59,12,2,1783,2
17.61,3.51,2.13,12,4,528,4
12.348,-9.492,0.82,12,4,787,1
41.16,19.32,8.44,12,2,804,2
270.54,135.18,47.26,12,1,739,1
45.09,22.53,1.95,12,4,2078,1
45.09,22.53,6.39,12,4,2274,2
159.48,0.0,13.15,12,4,86,1
394.56,94.56,101.52,12,2,1283,3
49.32,11.82,1.09,12,1,936,2
49.32,11.82,14.04,12,3,1337,2
45.18,13.53,1.66,12,4,664,1
90.36,27.06,10.3,12,3,3181,3
53.1,21.24,2.49,12,4,220,1
7.965,-7.965,0.5,12,4,2996,1
36.36,-39.24,1.25,12,2,3699,2
60.6,10.2,4.2,12,4,535,2
4.122,-4.968,0.41,12,2,2347,1
49.44,21.72,2.88,12,4,1264,1
24.72,10.86,5.84,12,3,664,3
24.72,10.86,4.29,12,3,2363,2
4.464,-7.146,0.11,12,4,1081,1
29.76,6.54,4.07,12,2,178,2
14.88,3.27,2.04,12,4,467,4
5.952,-5.658,0.09,12,4,2523,1
5.952,-5.658,0.54,12,2,210,2
27.99,8.37,2.92,12,1,3437,2
53.88,9.12,2.85,12,4,3427,1
13.65,2.85,0.5,12,2,2656,1
10.92,-10.68,0.94,12,4,2084,1
27.3,5.7,5.59,12,2,680,2
17.88,4.8,1.44,12,2,664,1
35.76,9.6,1.41,12,2,1569,1
15.894,-27.606,0.19,12,3,2401,1
26.49,4.74,5.46,12,2,3174,3
7.947,-13.803,0.55,12,4,787,1
26.49,4.74,2.88,12,2,438,1
40.98,5.7,1.72,12,4,176,1
20.49,2.85,2.08,12,4,3371,4
20.49,2.85,2.81,12,4,674,2
81.96,11.4,6.25,12,4,2640,1
20.49,2.85,1.26,12,2,3039,1
40.98,5.7,3.31,12,4,1361,1
6.792,-7.308,0.77,13,2,2414,1
16.98,2.88,0.78,13,3,744,1
33.96,5.76,4.25,13,4,985,2
237.72,40.32,26.35,13,4,528,2
101.88,17.28,19.92,13,4,997,2
54.336,-58.464,5.17,13,4,458,1
16.98,2.88,6.82,13,1,156,3
268.8,-181.44,36.13,13,1,2352,1
96.0,31.68,7.99,13,4,1327,1
96.0,31.68,11.09,13,2,1820,2
48.0,15.84,2.15,13,4,86,1
19.2,-12.96,1.53,13,4,210,2
48.0,15.84,7.85,13,2,1054,2
96.0,31.68,21.1,13,3,2281,3
48.0,15.84,4.07,13,4,3182,1
38.367,-74.193,2.55,13,4,181,1
127.89,15.33,7.34,13,4,1282,4
127.89,15.33,13.76,13,4,2511,1
255.78,30.66,65.79,13,1,372,2
255.78,30.66,13.75,13,4,75,1
581.4,273.24,157.36,13,2,753,3
48.45,22.77,1.2,13,4,3704,1
48.45,22.77,5.99,13,4,937,2
1181.88,236.34,194.42,13,3,463,2
354.564,-590.976,42.51,13,3,2206,1
196.98,39.39,40.83,13,3,196,1
196.98,39.39,15.66,13,4,2661,1
104.76,3.06,13.17,13,4,1910,2
34.92,1.02,2.05,13,3,753,2
31.428,-2.472,1.8,13,4,438,1
34.92,1.02,1.92,13,4,1126,1
69.84,2.04,7.78,13,4,463,2
18.816,-9.894,3.33,13,3,2848,3
94.08,36.66,6.44,13,4,3005,1
18.816,-9.894,5.05,13,3,2287,3
47.04,18.33,9.33,13,3,156,2
47.04,18.33,7.71,13,3,2178,3
37.632,-19.788,0.09,13,4,458,2
18.66,5.94,1.48,13,4,305,1
9.33,2.97,0.65,13,4,936,4
9.33,2.97,0.54,13,4,13,1
18.66,5.94,1.58,13,2,5,1
9.33,2.97,2.33,13,1,305,1
37.32,11.88,1.86,13,2,280,1
79.356,-21.834,9.25,13,4,3229,2
396.78,194.4,47.98,13,1,1181,1
197.94,96.99,18.43,13,4,463,2
197.94,96.99,20.55,13,4,1387,2
197.94,96.99,48.13,13,1,175,3
255.84,46.02,16.45,13,4,86,1
255.84,46.02,49.12,13,4,698,2
307.008,-322.452,64.7,13,3,1776,2
511.68,92.04,49.58,13,4,2059,1
255.84,46.02,52.46,13,3,1814,2
511.68,92.04,19.55,13,4,1445,1
127.92,23.01,7.8,13,4,2754,1
204.672,-214.968,36.34,13,3,1149,1
193.8,0.0,7.21,13,4,1161,1
193.8,0.0,27.8,13,2,816,2
29.07,-67.83,2.99,13,4,2737,2
48.45,0.0,7.68,13,2,882,2
48.45,0.0,7.49,13,2,826,1
96.9,0.0,9.97,13,4,885,2
29.07,-67.83,2.51,13,4,1784,1
4.104,-3.516,0.33,13,2,2196,2
20.52,5.28,2.0,13,4,492,4
10.26,2.64,0.53,13,4,3626,1
8.208,-7.032,0.46,13,4,458,2
10.26,2.64,1.09,13,4,462,2
10.26,2.64,0.88,13,2,564,1
3.078,-4.542,0.74,13,2,2347,3
256.74,110.34,90.23,13,1,311,2
128.37,55.17,13.18,13,2,1534,2
513.48,220.68,40.36,13,4,75,1
128.37,55.17,7.17,13,4,1054,1
256.74,110.34,41.43,13,4,2065,2
128.37,55.17,8.16,13,4,1323,1
256.74,110.34,22.85,13,4,2712,1
128.37,55.17,37.35,13,3,2324,2
128.37,55.17,33.6,13,3,936,3
128.37,55.17,4.56,13,4,1989,1
128.37,55.17,3.23,13,4,618,1
17.01,7.98,2.45,13,2,3578,1
17.01,7.98,1.99,13,2,1195,1
17.01,7.98,1.49,13,4,86,1
47.49,3.78,4.83,13,4,1356,2
47.49,3.78,7.7,13,1,1999,2
47.49,3.78,1.69,13,4,658,1
47.49,3.78,6.72,13,2,176,2
47.49,3.78,2.83,13,4,500,1
97.8,2.88,12.73,13,4,882,2
293.4,8.64,17.97,13,4,500,1
97.8,2.88,4.12,13,4,997,1
39.12,-55.8,3.11,13,4,3566,1
48.9,1.44,3.93,13,4,86,1
97.8,2.88,9.18,13,4,2396,4
14.67,-32.79,0.84,13,4,3278,1
48.9,1.44,6.93,13,4,3091,4
19.56,-27.9,1.03,13,4,458,1
395.82,39.54,64.62,13,2,323,2
395.82,39.54,45.77,13,2,2124,1
59.373,-118.767,3.53,13,4,2347,1
82.32,23.76,6.39,13,4,980,1
61.74,17.82,4.8,13,2,997,1
12.348,-16.932,1.36,13,4,3689,1
20.58,5.94,1.13,13,2,1042,1
6.174,-8.466,0.79,13,2,3425,2
10.29,2.97,0.67,13,4,1324,1
4.116,-3.204,0.63,13,3,458,2
96.84,26.1,6.52,13,3,2328,2
48.42,13.05,1.89,13,4,976,1
96.84,26.1,14.91,13,4,500,2
48.42,13.05,3.08,13,4,1410,1
48.42,13.05,3.68,13,4,156,2
48.42,13.05,2.34,13,4,352,1
6.444,-7.116,1.8,13,2,1490,3
10.74,3.96,1.67,13,4,311,4
42.96,15.84,2.4,13,4,265,1
21.48,7.92,1.52,13,1,1912,1
19.332,5.772,4.48,13,1,438,2
10.74,3.96,1.81,13,2,138,3
10.74,3.96,0.73,13,4,1369,1
8.592,-4.968,0.46,13,4,3013,1
10.74,3.96,1.52,13,2,1534,2
42.96,15.84,5.18,13,4,877,2
16.05,1.59,0.93,13,4,904,1
16.05,1.59,1.46,13,3,3178,2
16.05,1.59,1.86,13,3,937,1
4.815,-9.645,1.36,13,3,2404,3
9.63,-19.29,0.46,13,4,2303,1
32.1,3.18,2.75,13,3,1086,1
16.05,1.59,0.62,13,4,3001,1
32.1,3.18,0.61,13,4,2497,1
160.5,15.9,6.43,13,4,2771,1
76.176,-172.704,9.19,13,3,787,1
47.97,8.61,4.11,13,4,1275,1
14.391,-24.969,1.64,13,4,864,1
38.376,-40.344,4.57,13,1,2665,1
47.97,8.61,1.99,13,4,1530,1
3.15,-5.46,0.18,7,4,2347,1
46.41,21.81,4.06,7,4,86,1
19.23,1.14,2.49,7,4,3542,2
19.23,1.14,2.19,7,3,1545,2
19.23,1.14,1.88,7,2,1428,2
13.8,1.08,0.84,7,2,62,1
76.74,36.06,13.36,7,2,46,3
36.51,5.46,1.8,7,4,2511,1
73.02,10.92,7.69,7,4,1765,1
73.02,10.92,7.3,7,4,505,1
69.264,-22.536,8.45,7,2,3269,2
259.74,122.04,80.08,7,2,658,3
21.93,4.8,1.46,7,4,156,1
26.4,7.08,1.82,7,4,156,1
26.4,7.08,3.9,7,2,196,1
13.2,3.54,0.93,7,4,175,1
21.12,-17.52,1.43,7,4,210,2
328.56,160.8,7.1,7,4,1886,1
410.7,201.0,37.25,7,4,980,1
41.07,20.1,2.16,7,4,980,2
48.63,2.91,12.26,7,4,354,2
48.0,6.72,3.09,7,4,1010,1
96.0,13.44,24.65,7,3,353,3
13.956,-6.984,0.88,7,4,2135,1
139.56,55.8,22.33,7,2,336,1
47.01,8.91,2.78,7,4,176,1
47.01,8.91,17.67,7,3,1527,3
15.42,1.05,1.03,7,3,3373,1
37.008,-49.212,2.57,7,4,458,1
45.06,21.6,4.02,7,2,2945,2
22.53,10.8,1.37,7,4,528,1
45.06,21.6,4.89,7,2,460,2
26.7,11.19,6.55,7,3,950,3
32.04,-30.0,3.14,7,4,2736,1
16.02,-15.0,1.24,7,4,787,1
54.6,2.16,3.08,7,4,500,1
104.904,-136.476,7.75,7,4,458,1
34.968,-45.492,4.94,7,2,1787,3
63.18,12.6,8.41,7,1,872,2
18.954,-31.626,2.67,7,1,1643,2
34.29,13.35,3.66,7,4,500,1
61.64,-22.538,22.538,8,3,197,3
36.984,-1.856,2.682,8,4,1318,1
28.12,5.32,1.126,8,4,197,1
140.6,26.6,15.599,8,4,699,1
28.12,-0.141,0.141,8,1,1349,1
61.86,16.68,10.84,8,4,2,2
61.86,16.68,6.61,8,2,676,1
53.76,20.4,5.05,8,4,234,1
67.2,25.5,6.63,8,2,418,1
20.16,-0.17,0.17,8,2,2267,1
108.36,43.32,6.23,8,4,2572,1
135.45,54.15,20.55,8,3,668,1
108.36,43.32,10.35,8,4,634,1
186.69,87.7443,11.65,8,4,1050,1
149.352,50.4063,9.11,8,4,786,4
124.46,58.4962,2.74,8,4,111,1
348.488,117.615,73.87,8,3,72,2
311.15,146.24,32.39,8,4,306,2
99.568,33.6042,6.69,8,4,124,1
27.32,12.56,5.814,8,1,1510,2
68.3,31.4,14.004,8,2,197,3
27.32,12.56,1.059,8,4,711,1
24.588,2.448,4.249,8,2,1158,2
40.98,18.84,16.944,8,2,365,3
21.84,-2.02,2.02,8,4,531,1
229.5,20.52,8.57,8,4,888,1
66.96,20.72,5.988,8,4,1122,1
100.44,31.08,4.202,8,3,2165,1
39.4,19.68,2.78,8,4,3588,1
59.1,9.8,5.34,8,4,1057,1
98.5,49.2,12.1,8,2,1168,2
19.7,9.84,1.796,8,4,1204,1
98.5,49.2,7.663,8,4,1672,1
29.304,-1.65,1.65,8,4,355,1
45.6,0.84,0.87,8,4,260,1
79.8,1.47,19.41,8,3,307,3
68.4,1.26,6.12,8,4,865,1
35.8,17.1,1.859,8,4,820,2
12.888,1.668,1.425,8,2,490,2
114.768,-47.832,10.52,8,4,1401,1
78.3,13.3,6.932,8,4,197,1
75.168,-28.832,3.027,8,1,2507,1
124.338,-63.462,11.13,8,2,110,1
73.2,24.75,3.28,8,4,1393,1
73.2,24.75,6.52,8,4,545,1
29.28,9.9,1.03,8,4,318,1
130.24,39.04,10.695,8,4,211,1
39.072,-6.528,2.285,8,4,766,1
58.608,-9.792,6.328,8,4,2774,2
21.96,-9.72,3.42,8,4,974,2
21.96,6.12,1.16,8,4,1131,1
6.588,-0.5,0.5,8,4,81,1
21.96,6.12,1.43,8,2,478,1
16.62,3.3,2.93,8,3,136,2
41.55,8.25,2.6,8,4,1077,1
33.24,6.6,6.83,8,3,1411,2
24.93,-8.37,1.06,8,4,222,1
52.353,5.733,6.1,8,4,671,1
37.395,4.095,9.76,8,3,330,3
8.8086,-4.5114,0.39,8,4,240,1
96.12,25.92,2.13,8,4,1977,1
72.09,19.44,16.96,8,2,2720,2
50.85,4.05,3.91,8,4,1210,2
30.51,-0.69,8.96,8,1,663,3
50.85,4.05,6.3,8,2,279,3
16.86,7.58,0.96,8,4,2762,1
67.44,30.32,7.694,8,4,405,1
20.232,1.672,2.473,8,2,825,2
33.72,15.16,1.515,8,4,23,1
13.488,4.208,0.638,8,4,29,1
47.88,9.09,7.23,8,4,47,2
114.912,11.472,10.62,8,3,65,1
47.88,9.09,0.17,8,4,615,1
52.947,-9.003,8.45,8,4,194,2
95.904,-3.216,10.47,8,2,222,1
71.928,22.368,6.44,8,4,2,4
35.964,11.184,3.15,8,4,6,1
39.96,15.18,2.6,8,4,153,1
179.82,68.31,32.15,8,3,348,2
24.3,12.14,1.449,8,3,191,1
48.6,24.28,4.523,8,4,1603,1
43.74,7.26,7.502,8,3,1544,2
60.57,29.07,4.18,8,4,2246,1
21.0,10.08,1.391,8,4,339,4
10.5,5.04,0.656,8,4,1298,4
8.0,1.2,0.819,8,4,3727,1
16.0,2.4,1.138,8,3,23,1
12.0,-0.184,0.184,8,2,490,1
148.68,5.88,29.85,8,2,408,2
50.8,22.3,10.529,8,2,58,2
40.64,17.84,5.809,8,2,3417,2
30.0,6.3,3.46,8,2,226,2
7.8,3.27,0.54,8,4,3154,1
65.25,5.1,4.09,8,4,846,1
31.212,-3.468,4.59,8,1,6,2
15.606,-1.734,2.19,8,4,548,2
31.212,-3.468,1.95,8,4,413,1
31.212,-3.468,1.05,8,4,148,1
27.968,9.4392,2.24,8,4,1247,1
17.48,8.2156,1.73,8,4,27,4
17.48,8.2156,2.85,8,2,16,3
17.48,8.2156,0.77,8,4,1866,1
15.6,2.46,2.13,8,2,2210,2
106.75,49.105,7.41,8,2,1858,1
24.4,7.93,3.78,8,4,72,2
85.56,23.04,5.05,8,2,1648,1
19.02,9.12,7.399,8,3,1001,3
25.36,12.16,2.322,8,4,362,1
16.11,-15.48,3.47,8,1,476,2
17.721,-13.869,1.99,8,2,80,2
34.56,-3.12,4.72,8,2,4,2
197.28,19.68,15.76,8,4,600,1
98.64,9.84,23.27,8,3,888,2
197.28,19.68,28.76,8,2,796,3
24.012,-3.228,0.774,8,4,182,1
65.2905,-2.55,2.55,8,4,80,1
173.25,-19.99,19.99,8,4,2812,1
18.3645,-7.2855,2.79,8,2,1559,2
34.65,-16.65,2.89,8,4,1821,1
47.1,8.94,2.32,8,4,1678,1
141.3,26.82,24.63,8,2,1807,2
23.55,4.47,1.85,8,4,1633,2
64.7625,-14.1375,11.59,8,2,1416,2
47.1,15.54,6.71,8,1,236,2
127.17,32.49,9.79,8,4,65,4
84.78,21.66,6.76,8,4,83,1
63.0,28.32,4.51,8,4,3264,1
78.75,35.4,12.46,8,4,3102,2
53.298,0.558,4.91,8,4,64,1
189.72,87.24,15.64,8,4,218,1
50.2758,-0.9642,4.4,8,4,2437,1
57.36,-11.52,5.661,8,4,29,2
119.5,4.7,16.19,8,4,543,2
4.5156,-1.0344,0.62,8,3,133,2
13.5468,-3.1032,1.59,8,2,486,1
13.5468,-3.1032,0.95,8,4,132,1
207.9,101.7,59.438,8,3,1547,2
15.7,2.98,1.734,8,3,719,2
25.12,-0.32,1.228,8,4,29,1
47.1,-16.5,16.993,8,3,490,3
47.1,-16.5,16.895,8,1,182,3
18.009,7.599,0.8,8,4,87,1
21.2106,0.3906,1.04,8,4,511,1
60.03,28.8,13.94,8,3,236,2
42.615,-0.855,2.62,8,4,761,1
56.82,27.84,4.42,8,4,88,1
142.05,69.6,13.13,8,2,668,1
42.0,6.72,1.65,8,4,2604,1
52.5,-35.7,3.48,8,4,3129,1
14.205,-0.285,0.81,8,4,761,1
26.4,8.4,1.888,8,4,699,1
13.2,-0.818,0.818,8,3,197,2
142.992,-95.328,7.76,8,4,291,1
383.46,-22.04,22.04,8,3,222,1
185.76,3.6,16.394,8,4,1040,1
92.88,-58.92,10.419,8,4,2507,1
21.816,0.696,2.92,8,2,291,1
225.6,58.65,19.98,8,4,383,1
67.872,-83.328,7.041,8,4,853,1
52.47,18.36,3.87,8,4,445,1
57.024,-24.756,6.29,8,4,291,2
157.56,34.56,26.37,8,3,21,2
283.608,37.608,9.12,8,4,413,2
212.706,28.206,21.37,8,4,1326,1
18.18,5.25,1.45,8,3,3198,1
200.984,62.8075,7.37,8,4,1415,1
114.848,35.89,6.15,8,3,786,1
31.92,6.06,2.95,8,4,186,2
146.4,4.3,10.758,8,4,1547,1
36.45,4.71,1.0,8,4,370,1
196.83,6.39,9.6,8,4,1228,1
148.14,20.7,33.62,8,1,228,3
52.245,-5.265,5.19,8,2,685,1
92.2995,-80.2305,5.71,8,3,133,1
31.788,-14.892,6.49,8,3,291,2
15.648,5.0856,1.68,8,2,124,1
29.34,13.4964,2.92,8,2,1,1
23.472,7.6284,2.25,8,4,612,2
86.7,35.5,8.429,8,4,362,1
93.636,1.476,12.524,8,1,1318,2
34.68,14.2,3.365,8,4,204,2
6.608,2.1476,0.08,8,4,2969,1
9.912,3.2214,0.63,8,4,20,1
17.568,6.3684,3.17,8,4,944,2
43.92,15.921,1.67,8,2,1818,1
8.784,3.1842,1.15,8,3,3709,1
54.9,26.901,2.07,8,4,48,1
14.64,7.14,1.83,8,2,740,2
9.54,-8.1,0.64,8,4,649,2
18.0,-17.28,1.28,8,4,1715,1
24.3,-2.16,4.26,8,4,671,2
161.04,-14.43,14.43,8,3,2612,1
69.8328,-51.3972,6.75,8,4,381,1
29.28,2.34,9.21,8,2,288,3
26.352,-0.588,4.79,8,2,101,2
57.825,-8.145,10.64,8,2,974,2
77.1,33.12,11.24,8,4,49,4
69.39,3.42,6.64,8,4,222,1
50.16,24.0,8.63,8,4,545,2
24.448,8.8624,2.7,8,4,2421,2
7.64,3.7436,0.33,8,4,1474,1
51.138,5.658,10.25,8,3,31,2
113.64,22.68,7.8,8,4,317,1
132.88,24.88,16.249,8,4,29,1
166.1,58.1,17.842,8,3,362,3
52.512,19.692,11.11,8,4,72,2
21.88,10.94,1.9,8,3,161,1
52.512,19.692,3.44,8,4,72,2
56.12,21.32,2.074,8,4,719,1
11.16,5.58,0.24,8,4,27,1
105.42,51.6558,8.1,8,4,1540,2
158.13,77.4837,10.65,8,4,1832,1
210.84,103.312,18.58,8,4,161,2
23.616,-0.064,2.261,8,2,2185,2
9.84,3.92,2.138,8,2,1553,2
39.36,9.76,3.981,8,4,29,2
29.52,-1.442,1.442,8,4,1604,2
182.94,85.9818,18.49,8,4,1748,1
182.94,85.9818,16.33,8,2,1163,1
266.328,11.808,31.05,8,1,65,2
278.64,55.62,13.17,8,4,167,1
278.64,55.62,20.91,8,4,2528,1
14.28,6.7116,1.45,8,4,538,4
4.896,1.6524,0.38,8,4,72,2
4.08,1.9176,0.96,8,3,111,2
12.24,-2.7,2.7,8,2,1242,2
1.632,0.5508,0.3,8,4,786,4
6.12,2.8764,1.23,8,3,161,2
24.2316,-15.0984,2.01,8,4,110,2
58.674,-33.096,0.44,8,3,80,2
40.752,15.282,2.49,8,3,419,1
16.98,8.49,0.89,8,4,1,1
7.072,2.3868,0.91,8,4,20,2
37.62,7.14,5.477,8,4,312,4
23.34,10.9698,2.49,8,4,1460,1
15.56,7.3132,1.13,8,4,1,1
31.12,14.6264,1.79,8,4,953,1
10.76,2.58,0.76,8,4,435,1
17.216,0.856,3.117,8,3,29,2
39.48,4.32,2.21,8,4,714,1
101.94,12.18,7.45,8,4,1367,1
254.85,30.45,18.43,8,2,1046,2
91.746,1.986,29.46,8,1,65,3
203.88,24.36,5.72,8,2,2259,1
51.904,-35.056,4.081,8,4,498,1
32.562,8.622,3.1,8,4,6,1
32.22,3.78,1.61,8,4,304,1
56.304,-18.816,8.08,8,4,1563,2
45.24,12.21,4.16,8,4,887,1
226.2,61.05,1.87,8,4,1473,1
271.44,73.26,24.92,8,4,39,1
77.1,20.04,5.384,8,2,1422,1
77.1,20.04,5.434,8,4,973,1
51.4,13.36,6.796,8,2,197,2
77.1,20.04,4.706,8,4,2184,1
90.24,-10.56,8.979,8,4,2845,1
36.096,-4.224,2.462,8,4,1057,1
18.048,-2.112,7.292,8,3,1256,3
16.72,-21.38,1.063,8,2,2270,1
100.4,11.2,5.446,8,4,1640,2
32.5791,-24.0309,2.66,8,2,194,1
36.882,-0.858,8.35,8,2,3,3
30.735,-25.875,5.1,8,4,669,2
54.0,24.3,2.821,8,4,1421,1
47.268,-18.132,5.437,8,3,182,2
213.78,104.58,8.66,8,4,728,1
30.54,14.94,1.43,8,4,575,1
91.8,16.5,6.59,8,4,545,1
81.96,31.92,4.055,8,4,435,1
13.66,5.32,2.133,8,4,3630,2
13.66,5.32,1.167,8,4,1168,1
40.98,15.96,1.112,8,4,884,1
177.3,86.76,7.69,8,4,109,1
109.631,4.0005,15.78,8,4,394,2
31.323,1.143,3.0,8,2,194,1
59.1,28.92,2.73,8,4,846,1
96.3,3.8,2.811,8,2,1052,2
107.856,-21.644,8.526,8,3,29,1
46.224,-27.776,13.71,8,2,3055,3
77.04,3.04,6.553,8,4,197,1
127.116,-76.384,15.432,8,4,1318,2
18.72,-10.92,1.188,8,4,1057,1
9.36,-5.46,1.412,8,2,825,2
31.2,1.56,2.044,8,4,365,1
40.05,18.81,1.12,8,4,2305,1
200.25,94.05,6.21,8,3,201,2
36.045,14.805,4.0,8,4,65,2
14.76,-7.14,3.0,8,2,222,3
